Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Mexico,Mexico,2005,EFConsPerCap,0.0380664843869904,1.57017865914199,0.590326041998665,0.0806286273266115,0.294719308870871,0.3232896771498,2.89720879887493,3A,MX
Mexico,Mexico,2006,BiocapPerCap,0.0424280475056013,0,0.358352123116486,0.155472133174043,0.535103396521677,0.269023107047131,1.36037880736494,3A,MX
Mexico,Mexico,2006,EFConsPerCap,0.0424280475056013,1.65757026529954,0.632014536474414,0.0721120122453909,0.320612999809086,0.31870814141014,3.04344600274417,3A,MX
Mexico,Mexico,2007,BiocapPerCap,0.041944998573969,0,0.351425683770737,0.152860985265468,0.525780122925519,0.264350639340994,1.33636242987669,3A,MX
Mexico,Mexico,2007,EFConsPerCap,0.041944998573969,1.72482343589431,0.604267300422476,0.077588729481522,0.327459347977757,0.321736837176729,3.09782064952676,3A,MX
Mexico,Mexico,2008,BiocapPerCap,0.0440281760510956,0,0.355786459033692,0.150883856450903,0.515569422905146,0.25333886650511,1.31960678094595,3A,MX
Mexico,Mexico,2008,EFConsPerCap,0.0440281760510956,1.83489761837773,0.564654585969979,0.0741971640810886,0.306631303093946,0.31260866437493,3.13701751194877,3A,MX
Mexico,Mexico,2009,BiocapPerCap,0.0410606441094672,0,0.3171077482941,0.148646459674396,0.505890071699242,0.250632089948227,1.26333701372543,3A,MX
Mexico,Mexico,2009,EFConsPerCap,0.0410606441094672,1.73192775636534,0.512396796142237,0.0684787320545789,0.252380319976165,0.292921764879962,2.89916601352775,3A,MX
Mexico,Mexico,2010,BiocapPerCap,0.046588054577956,0,0.345386632312415,0.1461505427997,0.497317875772111,0.246819068552692,1.28226217401487,3A,MX
Mexico,Mexico,2010,EFConsPerCap,0.046588054577956,2.04502702065927,0.548569941978558,0.0704128249724809,0.262695806394534,0.274183655704137,3.24747730428694,3A,MX
Mexico,Mexico,2011,BiocapPerCap,0.0398955986581433,0,0.288200752508368,0.14389436300363,0.48765198505784,0.244605907434601,1.20424860666258,3A,MX
Mexico,Mexico,2011,EFConsPerCap,0.0398955986581433,1.69177544777427,0.495536788790815,0.0591218506798006,0.257381737106006,0.251493327510946,2.79520475051998,3A,MX
Mexico,Mexico,2012,BiocapPerCap,0.0489567072586705,0,0.332451478058172,0.141391333071809,0.476908957530941,0.240930767765795,1.24063924368539,3A,MX
Mexico,Mexico,2012,EFConsPerCap,0.0489567072586705,1.81046867136229,0.531579825320372,0.06017513539241,0.257630468313079,0.238736419375055,2.94754722702188,3A,MX
Mexico,Mexico,2013,BiocapPerCap,0.0486845377956766,0,0.318728977634758,0.139616750616994,0.469345193350678,0.237831947818556,1.21420740721666,3A,MX
Mexico,Mexico,2013,EFConsPerCap,0.0486845377956766,1.59092084034863,0.491149438799119,0.0718778124438863,0.260305408220545,0.248742850542732,2.71168088815059,3A,MX
Mexico,Mexico,2014,BiocapPerCap,0.0529851643615616,0,0.335657359985425,0.138077031422995,0.461966922474209,0.235991651447659,1.22467812969185,3A,MX
Mexico,Mexico,2014,EFConsPerCap,0.0529851643615616,1.35967198180739,0.50511325198693,0.0799883275234895,0.257126706572653,0.241279306408498,2.49616473866053,3A,MX
Mexico,Mexico,2015,BiocapPerCap,0.0458161879766432,0,0.306550513739653,0.136605283390504,0.454135723023337,0.234335505573193,1.17744321370333,3A,MX
Mexico,Mexico,2015,EFConsPerCap,0.0458161879766432,1.34614713348937,0.492120065200642,0.0839233144332683,0.25729487576966,0.237759907279968,2.46306148414955,3A,MX
Mexico,Mexico,2016,BiocapPerCap,0.0458629767219319,0,0.322524676233577,0.135273222323928,0.446936017370271,0.232904249337177,1.18350114198688,3A,MX
Mexico,Mexico,2016,EFConsPerCap,0.0458629767219319,1.32389978612891,0.516133697761082,0.0842750809716589,0.262995762563199,0.238185376288344,2.47135268043513,3A,MX
Mexico,Mexico,2017,BiocapPerCap,0.043389818505084,0,0.323280424117687,0.134022595859987,0.439852925063621,0.231297672578219,1.1718434361246,3A,MX
Mexico,Mexico,2017,EFConsPerCap,0.043389818505084,1.26882799657498,0.526355398928546,0.0857689170251637,0.276824088957057,0.234411268888887,2.43557748887972,3A,MX
Mexico,Mexico,2018,BiocapPerCap,0.0429640614334224,0,0.316974736467431,0.132673900925651,0.433337108617014,0.228653925269118,1.15460373271264,3A,MX
Mexico,Mexico,2018,EFConsPerCap,0.0429640614334224,1.22947445756826,0.524909995553778,0.0825107985851621,0.275353786670762,0.227248873265798,2.38246197307718,3A,MX
