Data Source,Indicadores del desarrollo mundial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,20/7/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Bosnia y Herzegovina,BIH,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,297194286","1,145198894","0,7535299621","1,136131537","1,245590751","1,111138742","1,396607266","1,31952623","1,325966629","1,30123786","1,285024021","1,231614865","1,289299102","1,284581843","1,338887746","1,369056529","1,373786911","1,550083648","1,445741653","1,405473173","1,239368736","1,209632015","1,33595069","1,312852681","1,259375266",,,
Belarús,BLR,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,390198048","3,307315685","3,336930711","3,136624551","3,013157453","2,991612452","2,958184028","2,68134387","2,39732608","2,227345374","2,029042139","1,891785679","1,80196845","1,708766357","1,627164787","1,50628882","1,425844219","1,280337515","1,220985897","1,156479087","1,152904116","1,038527425","1,046501003","1,038530069","1,013069231","0,9722833804","1,003299462","0,9967768387","1,01909506",,,
Belice,BLZ,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,559054202","0,6535422453","0,678158322","0,5870628489","0,5733922742","0,5823809381","0,4493546021","0,5545195249","0,5229053981","0,4379756856","0,4253289705","0,478539545","0,4482953268","0,4021400819","0,3310855765","0,3469260943","0,3591223419","0,3713081199","0,3384784482","0,9862124402","0,3672430126","0,4117962507","0,433492984","0,3100920112","0,2920978053","0,3833418249","0,3776545047","0,3709297839","0,3770819462",,,
Bermudas,BMU,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,4743444384","0,4577527834","0,5322885684","0,5853465809","0,6464930564","0,5684106589","0,5315636278","0,516451693","0,5113188844","0,4707081708","0,4615000065","0,4476173955","0,4555825581","0,4909838787","0,4873526815","0,4989215599","0,5276161824","0,5443730559","0,5545839143","0,5716008226","0,5952535908","0,6188529361","0,6173278917","0,6219417892","0,6408959878","0,6184811329","0,6280643826","0,6206284425","0,607788705",,,
Brasil,BRA,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2161472352","0,2203598623","0,2251485721","0,2218348213","0,2179797658","0,2263622514","0,2410985172","0,2496887007","0,257024107","0,2645023788","0,2635406172","0,265655663","0,255945075","0,246733257","0,246425225","0,2415195061","0,234754264","0,2329437323","0,2346669632","0,2214959156","0,2335258001","0,2355488582","0,2503014974","0,259728283","0,271227878","0,2663223682","0,2535086361","0,2546886088","0,2379155141",,,
Barbados,BRB,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2500087865","0,2601545724","0,3321553549","0,2764800383","0,2819809259","0,2871484769","0,2761667684","0,2883105324","0,3017035474","0,3078003323","0,2810934064","0,3064780945","0,3156020577","0,3111369968","0,3023596601","0,3036868522","0,2968574459","0,2924371659","0,3492665036","0,9550170778","0,3363655517","0,3556843891","0,4728504436","0,3211775939","0,2802944338","0,2735949099","0,2711165296","0,2471766568","0,2589786229",,,
Brunei Darussalam,BRN,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,4310111767","0,3603022893","0,3653046189","0,3926005891","0,4071837799","0,4236184352","0,4309822567","0,4727079946","0,4025175374","0,3797208748","0,390348326","0,3696317125","0,3599809712","0,4212309657","0,3927727659","0,383304248","0,5499747857","0,5202245718","0,5599881082","0,5866270945","0,527903373","0,5199718486","0,5240888346","0,5272119899","0,5369248879","0,4624762065","0,5083271122","0,5251407394","0,5585018247",,,
Bhután,BTN,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3115352321","0,4090606856","0,4600800805","0,3834513195","0,4083440679","0,4616533413","0,532384638","0,6676308669","0,6133151428","0,5679686821","0,5647962888","0,5071867346","0,507729733","0,4238014879","0,3442547873","0,4243791517","0,3869434151","0,3187454439","0,3119466475","0,2703092768","0,3067248112","0,4049225879","0,4369503061","0,478549307","0,5003183649","0,4791379797","0,5677539802","0,586624059","0,5906329903",,,
Botswana,BWA,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,5915502079","0,5367774157","0,6281598834","0,6070113222","0,5551206497","0,5371804012","0,4646269019","0,4509491851","0,5381638298","0,514727148","0,5269228546","0,5047380988","0,4955295074","0,4606927272","0,4542769846","0,4684058977","0,4130640347","0,4029420156","0,3854011794","0,3888174894","0,2950991952","0,3302890326","0,4055249085","0,3947394161","0,4860366678","0,4999794223","0,4733657852","0,5084630001","0,507690986",,,
